Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
SLC18A2	gene	SLC18A2	Expert Review Green;Expert Review	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Parkinsonism-dystonia, infantile, 2, MIM#	618049"			Dystonia;HP:0001332	23363473;31240161;26497564		False	3	100;0;0	1.126	True		ENSG00000165646	ENSG00000165646	HGNC:10935													
SLC19A3	gene	SLC19A3	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Thiamine metabolism dysfunction syndrome 2 (biotin- or thiamine-responsive encephalopathy type 2) 607483;Dystonia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000135917	ENSG00000135917	HGNC:16266													
SLC1A3	gene	SLC1A3	Expert Review Green;Royal Children's Hospital Neurology Department;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Episodic ataxia, type 6, MIM# 612656			Dystonia;HP:0001332	19139306;16116111;29208948;27829685		False	3	100;0;0	1.126	True		ENSG00000079215	ENSG00000079215	HGNC:10941													
SLC20A2	gene	SLC20A2	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Basal ganglia calcification, idiopathic, 1 213600;Dystonia			Dystonia;HP:0001332	22327515;23334463;24411498		False	3	100;0;0	1.126	True		ENSG00000168575	ENSG00000168575	HGNC:10947													
SLC2A1	gene	SLC2A1	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dystonia 9, MIM# 601042;MONDO:0010983			Dystonia;HP:0001332			False	3	100;0;0	1.126	True		ENSG00000117394	ENSG00000117394	HGNC:11005													
SLC2A1	gene	SLC2A1	Royal Children's Hospital Neurology Department;Expert Review Green;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	Unknown				Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000117394	ENSG00000117394	HGNC:11005													
SLC30A10	gene	SLC30A10	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dystonia/Parkinsonism, Hypermanganesemia, Polycythemia, and Chronic Liver Disease;Hypermanganesemia with dystonia, polycythemia, and cirrhosis, 613280			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000196660	ENSG00000196660	HGNC:25355													
SLC30A9	gene	SLC30A9	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Birk-Landau-Perez syndrome	(MIM#617595)"			Dystonia;HP:0001332	37041080		False	3	100;0;0	1.126	True		ENSG00000014824	ENSG00000014824	HGNC:1329													
SLC39A14	gene	SLC39A14	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hypermanganesemia with dystonia 2 617013			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000104635	ENSG00000104635	HGNC:20858													
SLC6A3	gene	SLC6A3	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dopamine transporter deficiency;Parkinsonism-dystonia, infantile, 613135			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000142319	ENSG00000142319	HGNC:11049													
SLC6A5	gene	SLC6A5	Expert Review Green;Royal Children's Hospital Neurology Department;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Hyperekplexia 3, MIM# 614618			Dystonia;HP:0001332	31604777;30847549;29859229;16751771		False	3	100;0;0	1.126	True		ENSG00000165970	ENSG00000165970	HGNC:11051													
SNORD118	gene	SNORD118	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy, brain calcifications, and cysts MIM#614561			Dystonia;HP:0001332	27571260		False	3	100;0;0	1.126	True		ENSG00000200463	ENSG00000200463	HGNC:32952													
SPATA5L1	gene	SPATA5L1	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with hearing loss and spasticity, MIM# 619616			Dystonia;HP:0001332	34626583		False	3	100;0;0	1.126	True		ENSG00000171763	ENSG00000171763	HGNC:28762													
SPR	gene	SPR	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Dystonia, dopa-responsive, due to sepiapterin reductase deficiency, MIM# 612716;MONDO:0012994			Dystonia;HP:0001332	11443547;18502672;22522443;16532389;31777525;29147684;28189489		False	3	100;0;0	1.126	True		ENSG00000116096	ENSG00000116096	HGNC:11257													
SPR	gene	SPR	Royal Children's Hospital Neurology Department;Expert Review Green;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	Unknown				Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000116096	ENSG00000116096	HGNC:11257													
SQSTM1	gene	SQSTM1	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset, MIM# 617145			Dystonia;HP:0001332	PMID: 27545679		False	3	100;0;0	1.126	True		ENSG00000161011	ENSG00000161011	HGNC:11280													
SUCLA2	gene	SUCLA2	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial DNA depletion syndrome 5 (encephalomyopathic with or without methylmalonic aciduria);Dystonia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000136143	ENSG00000136143	HGNC:11448													
SUOX	gene	SUOX	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Sulfite oxidase deficiency MIM#272300			Dystonia;HP:0001332	9600976;28933809;16140720		False	3	100;0;0	1.126	True		ENSG00000139531	ENSG00000139531	HGNC:11460													
SURF1	gene	SURF1	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Leigh syndrome, due to COX IV deficiency, MIM#	256000"			Dystonia;HP:0001332	19780766		False	3	100;0;0	1.126	True		ENSG00000148290	ENSG00000148290	HGNC:11474													
SYNJ1	gene	SYNJ1	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	juvenile Parkinsonism;Parkinson disease 20, early-onset			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000159082	ENSG00000159082	HGNC:11503													
SYT1	gene	SYT1	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Baker-Gordon syndrome MIM#618218			Dystonia;HP:0001332	30107533		False	3	100;0;0	1.126	True		ENSG00000067715	ENSG00000067715	HGNC:11509													
TBC1D24	gene	TBC1D24	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Epilepsy, rolandic, with proxysmal exercise-induce dystonia and writer's cramp, MIM# 608105;Episodic dystonia (Exercise induced or without clear trigger);epilepsy;myoclonus;hearing loss			Dystonia;HP:0001332	PMID 31257402;PMID 31226716;PMID 25719194		False	3	100;0;0	1.126	True		ENSG00000162065	ENSG00000162065	HGNC:29203													
TH	gene	TH	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Segawa syndrome, recessive, MIM# 605407;MONDO:0011551			Dystonia;HP:0001332			False	3	100;0;0	1.126	True		ENSG00000180176	ENSG00000180176	HGNC:11782													
THAP1	gene	THAP1	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Dystonia 6, torsion, 602629;Dystonia;MONDO:0011264			Dystonia;HP:0001332	21793105;22377579;36205328;21425335;20211909		False	3	100;0;0	1.126	True		ENSG00000131931	ENSG00000131931	HGNC:20856													
TIMM8A	gene	TIMM8A	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Deafness-Dystonia-Optic Neuronopathy Syndrome;Mohr-Tranebjaerg syndrome, MIM# 304700			Dystonia;HP:0001332	11803487;11405816;32820032		False	3	100;0;0	1.126	True		ENSG00000126953	ENSG00000126953	HGNC:11817													
TMEM151A	gene	TMEM151A	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Paroxysmal Kinesigenic Dyskinesia;episodic kinesigenic dyskinesia MONDO:0044202			Dystonia;HP:0001332	34820915;34518509		False	3	100;0;0	1.126	False		ENSG00000179292	ENSG00000179292	HGNC:28497													
TNPO2	gene	TNPO2	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Intellectual developmental disorder with hypotonia, impaired speech, and dysmorphic facies, MIM#	619556"			Dystonia;HP:0001332	34314705		False	3	100;0;0	1.126	True		ENSG00000105576	ENSG00000105576	HGNC:19998													
TOR1A	gene	TOR1A	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Autosomal dominant or sporadic dystonia (DYT1);Early-Onset Primary Dystonia;Dystonia-1, torsion, 128100			Dystonia;HP:0001332	9288096;19955557;18477710;32243914;31583275;31347572		False	3	100;0;0	1.126	True		ENSG00000136827	ENSG00000136827	HGNC:3098													
TPK1	gene	TPK1	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Thiamine metabolism dysfunction syndrome 5 (episodic encephalopathy type);Dystonia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000196511	ENSG00000196511	HGNC:17358													
TREX1	gene	TREX1	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Aicardi-Goutieres syndrome 1, dominant and recessive MIM#225750			Dystonia;HP:0001332	20131292		False	3	100;0;0	1.126	True		ENSG00000213689	ENSG00000213689	HGNC:12269													
TRPM3	gene	TRPM3	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with hypotonia, dysmorphic facies, and skeletal anomalies, with or without seizures, MIM# 620224			Dystonia;HP:0001332	31278393;35146895		False	3	100;0;0	1.126	True		ENSG00000083067	ENSG00000083067	HGNC:17992													
TSPOAP1	gene	TSPOAP1	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dystonia 22, MIM# 620453			Dystonia;HP:0001332	33539324		False	3	100;0;0	1.126	True		ENSG00000005379	ENSG00000005379	HGNC:16831													
TUBB4A	gene	TUBB4A	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	hereditary whispering dysphonia;Dystonia 4, torsion, autosomal dominant, 128101;Dystonia			Dystonia;HP:0001332	23424103;23595291;33084096;32943487		False	3	100;0;0	1.126	True		ENSG00000104833	ENSG00000104833	HGNC:20774													
UBTF	gene	UBTF	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodegeneration, childhood-onset, with brain atrophy, MIM# 617672;MONDO:0044701			Dystonia;HP:0001332	28777933;29300972		False	3	100;0;0	1.126	True	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000108312	ENSG00000108312	HGNC:12511													
VAC14	gene	VAC14	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Striatonigral degeneration, childhood-onset 617054			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000103043	ENSG00000103043	HGNC:25507													
VAMP2	gene	VAMP2	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with hypotonia and autistic features with or without hyperkinetic movements 618760;Dystonia;Cortical visual impairment;Seizures;Stereotypic behaviour;Generalized hypotonia;Intellectual disability			Dystonia;HP:0001332	30929742		False	3	100;0;0	1.126	True		ENSG00000220205	ENSG00000220205	HGNC:12643													
VPS13A	gene	VPS13A	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	complex parkinsonism;Choreoacanthocytosis 200150			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000197969	ENSG00000197969	HGNC:1908													
VPS13D	gene	VPS13D	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Spinocerebellar ataxia, autosomal recessive 4, MIM#	607317"			Dystonia;HP:0001332	29604224;29518281		False	3	100;0;0	1.126	True		ENSG00000048707	ENSG00000048707	HGNC:23595													
VPS16	gene	VPS16	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dystonia 30, MIM#619291			Dystonia;HP:0001332	32808683		False	3	100;0;0	1.126	True		ENSG00000215305	ENSG00000215305	HGNC:14584													
VPS16	gene	VPS16	Expert Review Green;Expert Review	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dystonia 30, MIM#619291			Dystonia;HP:0001332	33482438;33497487		False	3	100;0;0	1.126	True		ENSG00000215305	ENSG00000215305	HGNC:14584													
VPS41	gene	VPS41	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia-29 (SCAR29), MIM#619389;Progressive neurodevelopmental disorder with ataxia, hypotonia, dystonia, intellectual disability and speech delay			Dystonia;HP:0001332	32808683;33764426		False	3	100;0;0	1.126	True		ENSG00000006715	ENSG00000006715	HGNC:12713													
VPS4A	gene	VPS4A	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	CIMDAG syndrome MIM# 619273			Dystonia;HP:0001332	33186543;33186545		False	3	100;0;0	1.126	True	Other	ENSG00000132612	ENSG00000132612	HGNC:13488													
WARS2	gene	WARS2	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Parkinsonism-dystonia 3, childhood-onset, MIM# 619738;Neurodevelopmental disorder, mitochondrial, with abnormal movements and lactic acidosis, with or without seizures, MIM# 617710			Dystonia;HP:0001332	29120065;31970218;34890876;28236339;28650581;28905505;30920170		False	3	100;0;0	1.126	True		ENSG00000116874	ENSG00000116874	HGNC:12730													
WDR45	gene	WDR45	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Neurodegeneration with brain iron accumulation 5 300894;beta-propeller protein-associated neurodegeneration;Dystonia			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000196998	ENSG00000196998	HGNC:28912													
WDR73	gene	WDR73	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Galloway-Mowat syndrome 1, 251300			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000177082	ENSG00000177082	HGNC:25928													
XK	gene	XK	Expert Review Green;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	McLeod syndrome with or without chronic granulomatous disease MIM#300842			Dystonia;HP:0001332	11761473		False	3	100;0;0	1.126	True		ENSG00000047597	ENSG00000047597	HGNC:12811													
YIF1B	gene	YIF1B	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Kaya-Barakat-Masson syndrome, MIM# 619125;Central hypotonia;Failure to thrive;Microcephaly;Global developmental delay;Intellectual disability;Seizures;Spasticity;Abnormality of movement			Dystonia;HP:0001332	32006098;26077767		False	3	100;0;0	1.126	True		ENSG00000167645	ENSG00000167645	HGNC:30511													
YY1	gene	YY1	Expert Review Green;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Gabriele-de Vries syndrome 617557			Dystonia;HP:0001332			False	3	0;0;0	1.126	False		ENSG00000100811	ENSG00000100811	HGNC:12856													
ZNF526	gene	ZNF526	Expert Review Green;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dentici-Novelli neurodevelopmental syndrome, MIM# 619877			Dystonia;HP:0001332	21937992;25558065;33397746		False	3	100;0;0	1.126	True		ENSG00000167625	ENSG00000167625	HGNC:29415													
ABAT	gene	ABAT	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	GABA-transaminase deficiency, MIM# 613163;intellectual disability;autism;DEE;epilepsy;paroxysmal dyskinesia			Dystonia;HP:0001332	30617166		False	2	0;100;0	1.126	True		ENSG00000183044	ENSG00000183044	HGNC:23													
AFG3L2	gene	AFG3L2	Expert Review Amber;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Spastic ataxia 5, autosomal recessive MIM#614487;Early-onset dystonia			Dystonia;HP:0001332	22964162;16541453;32219868;36110148		False	2	33;0;67	1.126	True		ENSG00000141385	ENSG00000141385	HGNC:315													
ALK	gene	ALK	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spastic-dystonic diplegia			Dystonia;HP:0001332	PMID: 32989326		False	2	0;100;0	1.126	True		ENSG00000171094	ENSG00000171094	HGNC:427													
ATP5B	gene	ATP5B	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Inherited dystonia, MONDO:0044807, ATP5B-related			Dystonia;HP:0001332	36860166		False	2	50;50;0	1.126	True		ENSG00000110955	ENSG00000110955	HGNC:830													
ATP7B	gene	ATP7B	Expert Review Amber;Royal Children's Hospital Neurology Department;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Wilson disease, MIM# 277900			Dystonia;HP:0001332	32662046		False	2	0;100;0	1.126	True		ENSG00000123191	ENSG00000123191	HGNC:870													
CACNB4	gene	CACNB4	Expert Review Amber;Royal Children's Hospital Neurology Department;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Episodic ataxia, type 5, MIM#613855			Dystonia;HP:0001332	10762541;9628818;27003325		False	2	0;100;0	1.126	True		ENSG00000182389	ENSG00000182389	HGNC:1404													
CHD8	gene	CHD8	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder, CHD8-related, MIM#615032;Dystonia			Dystonia;HP:0001332	34415117		False	2	0;100;0	1.126	True		ENSG00000100888	ENSG00000100888	HGNC:20153													
CIZ1	gene	CIZ1	Expert Review Amber;Royal Melbourne Hospital	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Dystonia 23, 614860			Dystonia;HP:0001332	27163549;29154038;22447717		False	2	0;100;0	1.126	True		ENSG00000148337	ENSG00000148337	HGNC:16744													
COL6A3	gene	COL6A3	Expert Review Amber;Royal Melbourne Hospital;Victorian Clinical Genetics Services	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dystonia 27, MIM#616411			Dystonia;HP:0001332	26004199;32037012;26872670;32037012		False	2	50;50;0	1.126	True		ENSG00000163359	ENSG00000163359	HGNC:2213													
FBXL4	gene	FBXL4	Expert Review Amber;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial DNA depletion syndrome 13 (encephalomyopathic type) MIM#615471			Dystonia;HP:0001332			False	2	0;100;0	1.126	True		ENSG00000112234	ENSG00000112234	HGNC:13601													
GSX2	gene	GSX2	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Diencephalic-mesencephalic junction dysplasia syndrome 2	618646;Intellectual disability;Dystonia;Spastic tetra paresis"			Dystonia;HP:0001332	31412107		False	2	0;100;0	1.126	True		ENSG00000180613	ENSG00000180613	HGNC:24959													
HACE1	gene	HACE1	Expert Review Amber;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia and psychomotor retardation with or without seizures MIM#616756			Dystonia;HP:0001332	26424145;26437029		False	2	0;100;0	1.126	True		ENSG00000085382	ENSG00000085382	HGNC:21033													
JPH3	gene	JPH3	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	paroxysmal dystonia, intellectual disability			Dystonia;HP:0001332	PMID: 36273396		False	2	50;50;0	1.126	True		ENSG00000154118	ENSG00000154118	HGNC:14203													
KIF1C	gene	KIF1C	Expert Review Amber;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Spastic ataxia 2, autosomal recessive, MIM#	611302"			Dystonia;HP:0001332	31413903		False	2	0;100;0	1.126	True		ENSG00000129250	ENSG00000129250	HGNC:6317													
MAPT	gene	MAPT	Expert Review Amber;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dementia, frontotemporal, with or without parkinsonism MIM#600274			Dystonia;HP:0001332	17319286;15883319		False	2	0;100;0	1.126	True		ENSG00000186868	ENSG00000186868	HGNC:6893													
NBEA	gene	NBEA	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with or without early-onset generalized epilepsy, MIM# 619157;Paroxysmal Kinesigenic Dyskinesia;DEE;autism;intellectual disability			Dystonia;HP:0001332	33692494		False	2	0;100;0	1.126	True		ENSG00000172915	ENSG00000172915	HGNC:7648													
NUP54	gene	NUP54	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Dystonia 37, early-onset, with striatal lesions, MIM# 620427;Early onset dystonia;progressive neurological deterioration;ataxia;dysarthria;dysphagia;hypotonia			Dystonia;HP:0001332	36333996		False	2	0;100;0	1.126	True		ENSG00000138750	ENSG00000138750	HGNC:17359													
PRKN	gene	PRKN	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Parkinson disease, juvenile, type 2 MIM#600116;paroxysmal exercise induced dyskinesia;fasting induced dyskinesia;early onset parkinsonism			Dystonia;HP:0001332	37205242		False	2	0;100;0	1.126	True		ENSG00000185345	ENSG00000185345	HGNC:8607													
SAMHD1	gene	SAMHD1	Expert Review Amber;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Aicardi-Goutieres syndrome 5 MIM#612952			Dystonia;HP:0001332	20131292		False	2	0;100;0	1.126	True		ENSG00000101347	ENSG00000101347	HGNC:15925													
SHQ1	gene	SHQ1	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with dystonia and seizures, MIM# 619922			Dystonia;HP:0001332	36847845		False	2	50;50;0	1.126	True		ENSG00000144736	ENSG00000144736	HGNC:25543													
VAMP1	gene	VAMP1	Expert Review Amber;Expert list	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Spastic ataxia 1, autosomal dominant, MIM#	108600"			Dystonia;HP:0001332	22958904		False	2	0;100;0	1.126	True		ENSG00000139190	ENSG00000139190	HGNC:12642													
XPR1	gene	XPR1	Expert Review Amber;Literature	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Basal ganglia calcification, idiopathic, 6, MIM# 616413;brain calcification;basal ganglia calcification;paroxysmal dyskinesia;epilepsy;DEE			Dystonia;HP:0001332	33433330		False	2	0;100;0	1.126	True		ENSG00000143324	ENSG00000143324	HGNC:12827													
CACNA1B	gene	CACNA1B	Expert Review Red;Other	Dystonia_Superpanel		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myoclonus-dystonia syndrome MONDO:0000903			Dystonia;HP:0001332	25296916;26157024;35698023;33051750;35041927		False	1	0;0;100	1.126	True		ENSG00000148408	ENSG00000148408	HGNC:1389													
